name,code,link,source,color_hex,color_r,color_g,color_b
Velvet Curtains,P029,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/velvet-curtains-p029,valspar,#01646b,1,100,107
Nightfall,8003-46G,https://www.valspar.com/en/colors/browse-colors/lowes/blue/nightfall-8003-46g,valspar,#2a364e,42,54,78
Kevin's Stang,M345,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/kevins-stang-m345,valspar,#016168,1,97,104
Whipped Mint,6006-7A,https://www.valspar.com/en/colors/browse-colors/lowes/green/whipped-mint-6006-7a,valspar,#ededcd,237,237,205
Zephyr,T604,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/zephyr-t604,valspar,#2b5a65,43,90,101
East of the Sun,8001-25B,https://www.valspar.com/en/colors/browse-colors/lowes/green/east-of-the-sun-8001-25b,valspar,#f9ec9f,249,236,159
Blue Jay Crest,P031,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/blue-jay-crest-p031,valspar,#015c76,1,92,118
Crème de Menthe,8003-28A,https://www.valspar.com/en/colors/browse-colors/lowes/green/creme-de-menthe-8003-28a,valspar,#eeecd9,238,236,217
Holiday Velvet,T603,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/holiday-velvet-t603,valspar,#1e586c,30,88,108
Mint Mist,6004-7A,https://www.valspar.com/en/colors/browse-colors/lowes/green/mint-mist-6004-7a,valspar,#e5edd3,229,237,211
Arabian Nights,M317,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/arabian-nights-m317,valspar,#015a75,1,90,117
Green Mist,6005-9A,https://www.valspar.com/en/colors/browse-colors/lowes/green/green-mist-6005-9a,valspar,#e4edd5,228,237,213
Turkish Tile,M229,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/turkish-tile-m229,valspar,#01597c,1,89,124
Acropolis,7005-4,https://www.valspar.com/en/colors/browse-colors/lowes/green/acropolis-7005-4,valspar,#e5ebe0,229,235,224
Kate's Ring,V072-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/kates-ring-v072-6,valspar,#01537f,1,83,127
Grow,8003-25A,https://www.valspar.com/en/colors/browse-colors/lowes/green/grow-8003-25a,valspar,#f1e8d7,241,232,215
Cravin' Cobalt,V071-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/cravin-cobalt-v071-6,valspar,#01557d,1,85,125
Apple Slice,6006-9A,https://www.valspar.com/en/colors/browse-colors/lowes/green/apple-slice-6006-9a,valspar,#e7ebc7,231,235,199
Planet Earth,V065-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/planet-earth-v065-6,valspar,#015b52,1,91,82
Desert Flower,6008-5A,https://www.valspar.com/en/colors/browse-colors/lowes/green/desert-flower-6008-5a,valspar,#f4e8c7,244,232,199
Fish Tale,V066-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/fish-tale-v066-6,valspar,#01555b,1,85,91
Lime Kiss,6008-9A,https://www.valspar.com/en/colors/browse-colors/lowes/green/lime-kiss-6008-9a,valspar,#f2eabc,242,234,188
Rugged Teal,V104-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/rugged-teal-v104-6,valspar,#244e59,36,78,89
Meadow Morn,8002-27A,https://www.valspar.com/en/colors/browse-colors/lowes/green/meadow-morn-8002-27a,valspar,#ecebcc,236,235,204
Deep Sea Dive,M306,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/deep-sea-dive-m306,valspar,#015261,1,82,97
Grasshopper,6007-7B,https://www.valspar.com/en/colors/browse-colors/lowes/green/grasshopper-6007-7b,valspar,#ebebb9,235,235,185
Bankson Lake,V067-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/bankson-lake-v067-6,valspar,#01535d,1,83,93
Beacon,8001-26A,https://www.valspar.com/en/colors/browse-colors/lowes/green/beacon-8001-26a,valspar,#ede8c1,237,232,193
Gulf Coast,V069-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/gulf-coast-v069-6,valspar,#015068,1,80,104
Origami Clover,8002-28A,https://www.valspar.com/en/colors/browse-colors/lowes/green/origami-clover-8002-28a,valspar,#e5e9ce,229,233,206
Fingal's Cave,M338,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/fingals-cave-m338,valspar,#0d4c67,13,76,103
Shania's Lace,3006-10C,https://www.valspar.com/en/colors/browse-colors/lowes/green/shanias-lace-3006-10c,valspar,#ece5d6,236,229,214
Ocean Radiance,V068-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/ocean-radiance-v068-6,valspar,#015063,1,80,99
Gleeful,6008-7B,https://www.valspar.com/en/colors/browse-colors/lowes/green/gleeful-6008-7b,valspar,#ece8b1,236,232,177
Brave New Teal,M209,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/brave-new-teal-m209,valspar,#014f63,1,79,99
Laughing Liam,8001-26B,https://www.valspar.com/en/colors/browse-colors/lowes/green/laughing-liam-8001-26b,valspar,#f2e7b1,242,231,177
Deep Pacific,V107-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/deep-pacific-v107-6,valspar,#274b5e,39,75,94
Carpathian Dawn,8002-29A,https://www.valspar.com/en/colors/browse-colors/lowes/green/carpathian-dawn-8002-29a,valspar,#e6e9ce,230,233,206
Nordic Noir,P034,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/nordic-noir-p034,valspar,#2a4763,42,71,99
Swan Dance,8003-26A,https://www.valspar.com/en/colors/browse-colors/lowes/green/swan-dance-8003-26a,valspar,#ebe6cc,235,230,204
Midnight Sonata,V109-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/midnight-sonata-v109-6,valspar,#1d4864,29,72,100
Snow on the Pines,8004-22A,https://www.valspar.com/en/colors/browse-colors/lowes/green/snow-on-the-pines-8004-22a,valspar,#ece5d0,236,229,208
Deep Ocean Floor,V074-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/deep-ocean-floor-v074-6,valspar,#2b406f,43,64,111
Minty Delight,5006-5A,https://www.valspar.com/en/colors/browse-colors/lowes/green/minty-delight-5006-5a,valspar,#dbe8dd,219,232,221
Cathedral View,V103-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/cathedral-view-v103-6,valspar,#014849,1,72,73
Delicate Frost,6003-9A,https://www.valspar.com/en/colors/browse-colors/lowes/green/delicate-frost-6003-9a,valspar,#ceecdb,206,236,219
Breathe Deeply,V064-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/breathe-deeply-v064-6,valspar,#01493e,1,73,62
Heart of Palm,6008-5B,https://www.valspar.com/en/colors/browse-colors/lowes/green/heart-of-palm-6008-5b,valspar,#f3e3b7,243,227,183
Midsummer Night,V101-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/midsummer-night-v101-6,valspar,#1e4540,30,69,64
Sprig of Mint,6004-7B,https://www.valspar.com/en/colors/browse-colors/lowes/green/sprig-of-mint-6004-7b,valspar,#d9e9c3,217,233,195
Night Swim,V105-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/night-swim-v105-6,valspar,#1f4049,31,64,73
Angel Touch,7004-24,https://www.valspar.com/en/colors/browse-colors/lowes/green/angel-touch-7004-24,valspar,#e2e4de,226,228,222
Ethereal Dance,T602,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/ethereal-dance-t602,valspar,#184052,24,64,82
Refreshing Green,8001-31A,https://www.valspar.com/en/colors/browse-colors/lowes/green/refreshing-green-8001-31a,valspar,#cfebce,207,235,206
Epic Adventure,V073-6,https://www.valspar.com/en/colors/browse-colors/independent-retailers/blue/epic-adventure-v073-6,valspar,#0c3b5d,12,59,93
Constellation,T649,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/constellation-t649,valspar,#eeefe0,238,239,224
Luminous Mist,8002-35A,https://www.valspar.com/en/colors/browse-colors/lowes/teal/luminous-mist-8002-35a,valspar,#d9e6df,217,230,223
Spring Glow,6006-9B,https://www.valspar.com/en/colors/browse-colors/lowes/green/spring-glow-6006-9b,valspar,#dde7b9,221,231,185
Sherman's Key Lime,V019-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/shermans-key-lime-v019-1,valspar,#f9ebaf,249,235,175
Wild Daffodil,8001-25C,https://www.valspar.com/en/colors/browse-colors/lowes/green/wild-daffodil-8001-25c,valspar,#f5e47a,245,228,122
Chia,V020-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/chia-v020-1,valspar,#eeebb5,238,235,181
Mint Intermezzo,8002-33A,https://www.valspar.com/en/colors/browse-colors/lowes/green/mint-intermezzo-8002-33a,valspar,#d5e6d6,213,230,214
Endive,V057-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/endive-v057-1,valspar,#efe8b7,239,232,183
Pale Oak Grove,5008-3A,https://www.valspar.com/en/colors/browse-colors/lowes/green/pale-oak-grove-5008-3a,valspar,#dfe2d2,223,226,210
Jasmine Rice,T667,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/jasmine-rice-t667,valspar,#e3e6df,227,230,223
Green Highland,6007-5A,https://www.valspar.com/en/colors/browse-colors/lowes/green/green-highland-6007-5a,valspar,#e7e1c2,231,225,194
Woolly Mint,V026-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/woolly-mint-v026-1,valspar,#c8ebd9,200,235,217
Kelsey's Curls,8002-25C,https://www.valspar.com/en/colors/browse-colors/lowes/green/kelseys-curls-8002-25c,valspar,#f2e0a8,242,224,168
Refreshing Green,V024-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/refreshing-green-v024-1,valspar,#cfebce,207,235,206
Cool Peridot,8002-30B,https://www.valspar.com/en/colors/browse-colors/lowes/green/cool-peridot-8002-30b,valspar,#d4e8bd,212,232,189
Fern Shadow,V059-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/fern-shadow-v059-1,valspar,#dde5bf,221,229,191
Pale Tidepool,5008-5A,https://www.valspar.com/en/colors/browse-colors/lowes/green/pale-tidepool-5008-5a,valspar,#d6e5cc,214,229,204
Frosty Margarita,V021-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/frosty-margarita-v021-1,valspar,#dfe5b9,223,229,185
Dream Grass,8003-27A,https://www.valspar.com/en/colors/browse-colors/lowes/green/dream-grass-8003-27a,valspar,#e4e0cb,228,224,203
Ethereal One,V058-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/ethereal-one-v058-1,valspar,#e3e2c1,227,226,193
Wintergreen,8003-36A,https://www.valspar.com/en/colors/browse-colors/lowes/green/wintergreen-8003-36a,valspar,#d6e1d4,214,225,212
Green Reflection,V022-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/green-reflection-v022-1,valspar,#cfe5b5,207,229,181
Luna,5005-3A,https://www.valspar.com/en/colors/browse-colors/lowes/green/luna-5005-3a,valspar,#dbded4,219,222,212
Cuddle Bug,V025-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/cuddle-bug-v025-1,valspar,#c9e5c8,201,229,200
Spring Reflection,6003-3A,https://www.valspar.com/en/colors/browse-colors/lowes/green/spring-reflection-6003-3a,valspar,#e2ddc3,226,221,195
Cat Woman,V060-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/cat-woman-v060-2,valspar,#d3e2c2,211,226,194
Timid Absinthe,6003-5B,https://www.valspar.com/en/colors/browse-colors/lowes/green/timid-absinthe-6003-5b,valspar,#dbe0b4,219,224,180
Spring Joy,V061-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/spring-joy-v061-1,valspar,#d5e0c8,213,224,200
New Growth,8003-28B,https://www.valspar.com/en/colors/browse-colors/lowes/green/new-growth-8003-28b,valspar,#e2dec5,226,222,197
Smoky Light,T639,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/smoky-light-t639,valspar,#dbddcc,219,221,204
Glowing Green,5007-3A,https://www.valspar.com/en/colors/browse-colors/lowes/green/glowing-green-5007-3a,valspar,#d9dccc,217,220,204
Cool Runnings,P024,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/cool-runnings-p024,valspar,#daddcd,218,221,205
Panacea,6002-3A,https://www.valspar.com/en/colors/browse-colors/lowes/green/panacea-6002-3a,valspar,#dfddc3,223,221,195
Pool Tile,T665,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/pool-tile-t665,valspar,#d3dddb,211,221,219
Summer Sigh,6004-9B,https://www.valspar.com/en/colors/browse-colors/lowes/green/summer-sigh-6004-9b,valspar,#c2e5c3,194,229,195
Apothecary Jar,V098-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/apothecary-jar-v098-1,valspar,#d2ded0,210,222,208
Fluorescent Lime,6007-9C,https://www.valspar.com/en/colors/browse-colors/lowes/green/fluorescent-lime-6007-9c,valspar,#e2df84,226,223,132
White Moss,V096-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/white-moss-v096-1,valspar,#dedbc9,222,219,201
Tomatillo,8001-26C,https://www.valspar.com/en/colors/browse-colors/lowes/green/tomatillo-8001-26c,valspar,#ecda99,236,218,153
Witch's Brew,V063-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/teal/witchs-brew-v063-1,valspar,#c1e1d2,193,225,210
Green Grapes,8002-33B,https://www.valspar.com/en/colors/browse-colors/lowes/green/green-grapes-8002-33b,valspar,#cae1ce,202,225,206
Garden Mint,V097-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/garden-mint-v097-1,valspar,#d4ddca,212,221,202
Apothecary Jar,8003-33A,https://www.valspar.com/en/colors/browse-colors/lowes/green/apothecary-jar-8003-33a,valspar,#d2ded0,210,222,208
Celery Heart,V057-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/celery-heart-v057-2,valspar,#e4db9e,228,219,158
Gossamer Green,8004-23A,https://www.valspar.com/en/colors/browse-colors/lowes/green/gossamer-green-8004-23a,valspar,#e1dbcb,225,219,203
"Healthy, Wealthy and Wise",T647,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/healthy-wealthy-and-wise-t647,valspar,#d3dcce,211,220,206
Tempered Sage,6006-5A,https://www.valspar.com/en/colors/browse-colors/lowes/green/tempered-sage-6006-5a,valspar,#e3d9b7,227,217,183
Touch of Spring,T666,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/touch-of-spring-t666,valspar,#d1dbd4,209,219,212
Spring Lawn,6006-9C,https://www.valspar.com/en/colors/browse-colors/lowes/green/spring-lawn-6006-9c,valspar,#d2e1a0,210,225,160
Lemon Fennel,M248,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/lemon-fennel-m248,valspar,#dbdba4,219,219,164
Pursuit of Happiness,8001-25D,https://www.valspar.com/en/colors/browse-colors/lowes/green/pursuit-of-happiness-8001-25d,valspar,#f1da65,241,218,101
Sunlit Leaf,V058-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/sunlit-leaf-v058-2,valspar,#d8d7a9,216,215,169
Glass Pebble,8004-26A,https://www.valspar.com/en/colors/browse-colors/lowes/green/glass-pebble-8004-26a,valspar,#dddace,221,218,206
Asian Silk,V095-1,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/asian-silk-v095-1,valspar,#dad2b5,218,210,181
Quiet Mint,5003-1A,https://www.valspar.com/en/colors/browse-colors/lowes/green/quiet-mint-5003-1a,valspar,#d5dad0,213,218,208
Half Moon,T648,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/half-moon-t648,valspar,#d2d3c2,210,211,194
Mint Gala,6001-7B,https://www.valspar.com/en/colors/browse-colors/lowes/green/mint-gala-6001-7b,valspar,#bfe0ce,191,224,206
Sunlit Sea,M323,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/sunlit-sea-m323,valspar,#c3d5c2,195,213,194
Fresh Pear,6007-7C,https://www.valspar.com/en/colors/browse-colors/lowes/green/fresh-pear-6007-7c,valspar,#d9df8c,217,223,140
Budding Green,T636,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/budding-green-t636,valspar,#c7d3c2,199,211,194
Luck Be a Lady,8002-30C,https://www.valspar.com/en/colors/browse-colors/lowes/green/luck-be-a-lady-8002-30c,valspar,#c7e1ac,199,225,172
Artichoke Mist,P019,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/artichoke-mist-p019,valspar,#d9cc93,217,204,147
Crocodile Dreams,5007-5A,https://www.valspar.com/en/colors/browse-colors/lowes/green/crocodile-dreams-5007-5a,valspar,#cbdcc0,203,220,192
Fava Bean,V060-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/fava-bean-v060-3,valspar,#bcd2a0,188,210,160
Meadow Dew,8003-24B,https://www.valspar.com/en/colors/browse-colors/lowes/green/meadow-dew-8003-24b,valspar,#e5d6b5,229,214,181
Creamy Spinaci,V058-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/creamy-spinaci-v058-3,valspar,#cdcd97,205,205,151
Prairie Willow,6001-5B,https://www.valspar.com/en/colors/browse-colors/lowes/green/prairie-willow-6001-5b,valspar,#d4dab8,212,218,184
Wild Hillside,V095-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/wild-hillside-v095-2,valspar,#cec8aa,206,200,170
Mino's Eye,6003-9B,https://www.valspar.com/en/colors/browse-colors/lowes/green/minos-eye-6003-9b,valspar,#ade1c5,173,225,197
Morning on the Moor,M236,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/morning-on-the-moor-m236,valspar,#bdcbb0,189,203,176
Lunar Tide,6006-3B,https://www.valspar.com/en/colors/browse-colors/lowes/green/lunar-tide-6006-3b,valspar,#dcd6ba,220,214,186
Cucumber Crush,V062-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/cucumber-crush-v062-2,valspar,#b1ceb0,177,206,176
Celery,6007-10A,https://www.valspar.com/en/colors/browse-colors/lowes/green/celery-6007-10a,valspar,#dcdb76,220,219,118
Freshwater Green,V061-2,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/freshwater-green-v061-2,valspar,#bbcbaa,187,203,170
Fennel Splash,6007-3B,https://www.valspar.com/en/colors/browse-colors/lowes/green/fennel-splash-6007-3b,valspar,#e1d5b8,225,213,184
Green Almond,V059-3,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/green-almond-v059-3,valspar,#c3c89d,195,200,157
Grasscloth,T669,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/grasscloth-t669,valspar,#c8c5b3,200,197,179
Fescue,8002-35B,https://www.valspar.com/en/colors/browse-colors/lowes/teal/fescue-8002-35b,valspar,#c5dbd3,197,219,211
Solstice Breeze,8003-31B,https://www.valspar.com/en/colors/browse-colors/lowes/green/solstice-breeze-8003-31b,valspar,#d3d8c4,211,216,196
Jade Cameo,M301,https://www.valspar.com/en/colors/browse-colors/independent-retailers/green/jade-cameo-m301,valspar,#bdc8b1,189,200,177
